dev,contributions,collaborators,knum,aknum,tenure,degree,popcon,psizes,bugs,deps,betweenness,closeness,degree_cent,packs_avg_degree,clus_sq,clus_dot,clus_red
D487,205,26,4,4.3311546841,4,151,608.509933775,11.541401575,0.443708609272,2.03973509934,0.00482097956429,0.104732038645,0.114048338369,2.54304635762,0.746710748263,0.017632510204,0.963002207506
D3179,2,0,1,1,11,1,120.0,16.3564241255,11.0,1.0,0.0,0.582886857863,0.000755287009063,1.0,0.0,0.0,0.0
D482,1,1,1,1,0,1,3.0,7.94271754057,0,1.0,0.0,0.077359296357,0.000755287009063,2.0,0.0,0.00378787878788,0.0
D3175,8,1,2,2,11,3,5.0,14.3481978642,2.33333333333,2.33333333333,0.000572968719419,0.0890822353654,0.00226586102719,1.66666666667,1.0,0.00787401574803,0.333333333333
D3176,2,1,1,1,2,1,63.0,12.3071841469,4.0,7.0,0.0,0.0905374340433,0.000755287009063,2.0,0.0,0.00684931506849,0.0
D3177,74,5,2,2,14,10,284.2,13.517690065,7.5,7.2,0.00417973622058,0.0915085301301,0.00755287009063,1.5,0.0,0.0252865754935,0.0
D3170,9,3,2,2,0,3,3.66666666667,17.3806823228,7.33333333333,10.0,0.000312715659492,0.0844128083797,0.00226586102719,2.33333333333,0.25,0.0513547875977,0.333333333333
D3171,287,28,5,5.8801843318,6,58,14932.0689655,14.7682430458,8.72413793103,17.1896551724,0.0267090564778,0.103356330249,0.0438066465257,2.48275862069,0.108945969885,0.0246836017013,0.102238354507
D3173,9,2,2,2,0,4,3.75,11.8254891565,0.25,2.25,0.000495711468924,0.0953943565698,0.00302114803625,2.0,0.5,0.0036320754717,0.5
D450,3,2,1,1,2,1,122.0,12.7278975548,6.0,10.0,0.0,0.0808791862284,0.000755287009063,3.0,0.0,0.0606575963719,0.0
D3485,13,1,1,1,14,3,612.333333333,12.130385992,4.66666666667,5.66666666667,0.00114586412934,0.0712964582325,0.00226586102719,1.33333333333,0.0,0.0116279069767,0.0
D3480,1299,91,6,6.83862433862,8,254,18418.1377953,14.5253918601,16.5433070866,15.0984251969,0.222300723017,0.118691217201,0.191842900302,3.36220472441,0.0935343157061,0.0234885432577,0.251626155426
D104,9,1,1,1,14,2,32.0,15.215932651,2.5,3.0,0.000572950392044,0.0755805381907,0.00151057401813,1.5,0.0,0.0117647058824,0.0
D3552,210,18,3,3.24574592267,6,36,688.416666667,13.9654077043,2.88888888889,5.33333333333,0.0438487324802,0.111199504053,0.0271903323263,1.86111111111,0.0884955752212,0.0172528320675,0.0634920634921
D3001,4,2,1,1,4,1,0.0,17.2988140862,15.0,2.0,0.0,0.0932733535554,0.000755287009063,3.0,0.0,0.00882559965347,0.0
D3550,48,0,1,1,14,7,19356.2857143,12.9851474911,5.71428571429,4.42857142857,7.69749743006e-07,0.582886857863,0.00528700906344,1.0,0.0,0.0,0.0
D2578,5,2,2,2,4,2,19193.5,12.8572122332,5.5,8.5,1.34597439344e-06,0.0754016597054,0.00151057401813,2.5,1.0,0.0859649122807,1.0
D3556,9,5,2,2,0,3,697.0,14.6710578693,5.66666666667,8.0,0.00013980324241,0.0904134569263,0.00226586102719,3.33333333333,0.166666666667,0.0383618525813,0.333333333333
D3005,44,7,2,2,2,10,623.1,14.5574728071,5.2,5.7,0.00416994855336,0.0840468523975,0.00755287009063,1.8,0.0454545454545,0.0446015546715,0.0222222222222
D3554,17,6,2,2,14,3,9322.0,13.8092570454,9.0,8.66666666667,0.000965016008049,0.0951095735174,0.00226586102719,3.0,0.0,0.0212915364848,0.0
D2572,12,1,1,1,0,1,15.0,13.7174886046,7.0,2.0,0.0,0.0758371954766,0.000755287009063,2.0,0.0,0.0119047619048,0.0
D2571,8,4,2,2,6,4,29.75,14.0424744027,3.0,4.75,0.000537242719929,0.0878336517199,0.00302114803625,2.5,0.272727272727,0.0911547334245,0.5
D3559,1,1,1,1,0,1,1.0,11.8705929162,0,1.0,0.0,0.077359296357,0.000755287009063,2.0,0.0,0.00378787878788,0.0
D2577,16,1,1,1,2,1,6.0,14.1151935801,2.0,5.0,0.0,0.0812977333832,0.000755287009063,2.0,0.0,0.0172413793103,0.0
D2576,2,1,1,1,2,1,160.0,12.5297237559,5.0,5.0,0.0,0.0430169928717,0.000755287009063,2.0,0.0,0.142857142857,0.0
D2430,7,3,2,2,6,4,93.0,12.8332262469,4.0,18.25,0.000573287734599,0.084157082868,0.00302114803625,2.75,1.0,0.0076391000304,0.5
D2574,74,45,3,3.24574592267,2,26,2734.53846154,16.0250795727,13.2692307692,4.26923076923,0.049319000052,0.119153751303,0.0196374622356,3.0,0.00637450199203,0.0254018677494,0.0215384615385
D2752,82,27,4,4.87092547093,8,18,16724.4444444,15.9605648613,21.1111111111,13.7222222222,0.0104119964662,0.110383148331,0.0135951661631,3.72222222222,0.074025974026,0.0216111311049,0.254901960784
D1888,69,4,2,2,8,11,1746.27272727,14.1594933508,6.81818181818,14.4545454545,0.00577975739203,0.086509383838,0.0083081570997,1.36363636364,0.0,0.0186463046757,0.0
D1889,2,1,1,1,0,1,1667.0,9.7857170168,2.0,7.0,0.0,0.0765199314901,0.000755287009063,2.0,0.0,0.00840336134454,0.0
D2209,1,1,1,1,0,1,0,nan,1.0,0,0.0,0.0768633365005,0.000755287009063,2.0,0.0,0.00840336134454,0.0
D2756,16,4,2,2,8,4,132.0,12.2798840559,4.5,4.25,2.8160108552e-05,0.0921191297529,0.00302114803625,3.0,0.875,0.0676651152482,1.0
D2979,8,2,1,1,4,1,783.0,17.9255110901,11.0,13.0,0.0,0.0810965801748,0.000755287009063,3.0,0.0,0.0479302832244,0.0
D2754,59,10,2,2,2,4,48417.25,15.0424563997,60.75,10.25,0.00143328198595,0.0922440964802,0.00302114803625,3.75,0.025,0.0502154145721,0.166666666667
D1882,61,2,1,1,11,10,26637.5,12.2414904638,7.1,2.5,2.30924922902e-06,0.49961730674,0.00755287009063,1.2,0.0,0.1,0.0
D1883,430,12,3,3.24574592267,11,50,1998.98,16.2606212596,8.28,8.84,0.0260251798728,0.0998322270419,0.0377643504532,1.46,0.156097560976,0.0174005627307,0.025306122449
D1880,469,41,5,5.18181818182,11,77,10451.4675325,15.2962589651,15.5974025974,6.36363636364,0.0621246446259,0.111313616132,0.0581570996979,2.41558441558,0.113336847654,0.0190968605412,0.0905673274094
D2973,106,1,1,1,8,9,2873.0,12.856325663,6.44444444444,4.33333333333,1.61280898535e-06,0.529897143512,0.00679758308157,1.11111111111,0.0,0.111111111111,0.0
D1887,298,37,6,6.83862433862,11,94,22232.4574468,14.4348055111,23.3829787234,18.8191489362,0.0629767520585,0.114696097305,0.070996978852,4.39361702128,0.179620737365,0.0570510947583,0.547014413178
D1884,2,1,1,1,6,1,153.0,11.5832348029,8.0,2.0,0.0,0.0734150393364,0.000755287009063,2.0,0.0,0.037037037037,0.0
D1885,519,24,3,3.24574592267,6,48,3921.5625,14.5265965794,9.35416666667,8.04166666667,0.0352682050391,0.104190725908,0.036253776435,1.75,0.035472972973,0.0215372673011,0.0159574468085
D1958,20,1,2,2,8,3,6.33333333333,10.7300723713,1.66666666667,2.66666666667,5.49821245004e-08,0.066952409856,0.00226586102719,2.0,1.0,0.333333333333,1.0
D2683,313,148,3,3.24574592267,6,146,1517.75342466,14.6834257879,3.57534246575,5.44520547945,0.297328615543,0.131330172414,0.110271903323,2.52054794521,0.00655875551818,0.00843945429359,0.0129428436467
D2684,1,1,1,1,0,1,13.0,9.26568046701,0,1.0,0.0,0.0914901534472,0.000755287009063,2.0,0.0,0.000755287009063,0.0
D2687,2,2,1,1,11,1,1242.0,11.580733635,0,3.0,0.0,0.082014864013,0.000755287009063,3.0,0.0,0.0910256410256,0.0
D2686,6,1,1,1,0,1,13.0,11.7943605657,4.0,7.0,0.0,0.0797033534125,0.000755287009063,2.0,0.0,0.0116279069767,0.0
D1951,7,2,1,1,0,1,39.0,18.567018652,2.0,6.0,0.0,0.0703214225459,0.000755287009063,3.0,0.0,0.0486111111111,0.0
D1954,8,4,2,2,2,3,28.0,12.8991531572,1.33333333333,4.66666666667,0.000282384441743,0.094919342481,0.00226586102719,2.33333333333,0.0,0.0262396387396,0.0
D693,6,2,1,1,2,1,11.0,13.977454222,8.0,10.0,0.0,0.0894987364659,0.000755287009063,3.0,0.0,0.0111596598961,0.0
D2371,8,6,2,2,11,4,14.25,15.834279131,13.5,18.0,0.000710229553489,0.0941426173426,0.00302114803625,2.5,0.0,0.0442182269841,0.0
D2370,87,12,3,3.24574592267,0,14,2090.64285714,14.8821605218,7.0,11.0,0.0131751410782,0.099245042611,0.0105740181269,2.64285714286,0.198863636364,0.0274009529115,0.351648351648
D920,393,23,3,3.24574592267,13,43,2234.06976744,15.5463016835,19.3720930233,11.023255814,0.0371273887435,0.103525431887,0.0324773413897,1.93023255814,0.0493827160494,0.0293710917974,0.0354374307863
D2375,14,2,1,1,0,1,21.0,12.8577648188,4.0,12.0,0.0,0.0846795353443,0.000755287009063,3.0,0.0,0.0105891935922,0.0
D2374,1,1,1,1,0,1,4.0,15.3317488219,0,4.0,0.0,0.0758371954766,0.000755287009063,2.0,0.0,0.0119047619048,0.0
D2377,2,1,1,1,0,1,50.0,12.3532246056,8.0,3.0,0.0,0.0728934988969,0.000755287009063,2.0,0.0,0.0285714285714,0.0
D2376,188,44,6,6.83862433862,14,40,13333.25,14.9978891975,33.25,10.95,0.0449005855704,0.110450050452,0.0302114803625,3.1,0.0478527607362,0.0222064822495,0.0615384615385
D718,7,5,2,2,0,3,91.0,13.9170205699,1.66666666667,4.66666666667,0.000747870183529,0.0993337624511,0.00226586102719,2.66666666667,0.0,0.0376629994316,0.0
D926,4,2,1,1,0,1,36.0,15.31284684,7.0,2.0,0.0,0.078412483108,0.000755287009063,3.0,0.0,0.0808625336927,0.0
D1312,23,0,1,1,8,5,28.0,14.9424594784,2.0,4.2,3.6654749667e-07,0.582886857863,0.00377643504532,1.0,0.0,0.0,0.0
D1313,13,1,1,1,0,1,96.0,15.9080921399,40.0,28.0,0.0,0.0704127180158,0.000755287009063,2.0,0.0,0.0344827586207,0.0
D1310,129,20,5,5.18181818182,8,31,1196.77419355,15.9001782421,6.8064516129,5.96774193548,0.0118590998672,0.102599848686,0.023413897281,2.83870967742,0.232323232323,0.0341188792161,0.182795698925
D1315,1,1,1,1,2,1,61.0,11.4515074035,3.0,3.0,0.0,0.0690907443291,0.000755287009063,2.0,0.0,0.0526315789474,0.0
D929,6,1,2,2,0,3,4.66666666667,16.4056223613,0.666666666667,5.66666666667,5.49821245004e-08,0.0708132877558,0.00226586102719,2.0,1.0,0.214285714286,1.0
D2943,1,1,1,1,0,1,0,14.8987672168,0,7.0,0.0,0.077359296357,0.000755287009063,2.0,0.0,0.00378787878788,0.0
D2199,44,3,2,2,11,3,67.3333333333,16.099551092,10.6666666667,16.0,0.000793693259835,0.0888789028475,0.00226586102719,2.0,0.0,0.0848706848707,0.0
D2196,68,0,1,1,8,2,110.0,14.9002547949,7.0,14.0,3.6654749667e-08,0.582886857863,0.00151057401813,1.0,0.0,0.0,0.0
D1406,70,0,1,1,8,14,108.714285714,14.0700660062,3.07142857143,7.92857142857,3.33558221969e-06,0.582886857863,0.0105740181269,1.0,0.0,0.0,0.0
D1404,2,4,1,1,8,1,10148.0,11.7906708315,8.0,1.0,0.0,0.0963465651791,0.000755287009063,5.0,0.0,0.0173447560957,0.0
D1405,4,2,2,2,2,2,52.5,12.9811914415,3.0,4.0,0.000121653935848,0.0856055859948,0.00151057401813,2.0,0.0,0.0088489551426,0.0
D1403,542,23,4,9.66666666667,14,71,3048.64788732,12.8626868527,12.3943661972,11.2394366197,0.0635470102439,0.105077465716,0.0536253776435,2.67605633803,0.217462594794,0.0220715074124,0.337625754527
D1400,261,15,3,3.24574592267,8,20,768.15,15.242324752,8.75,9.5,0.0115393114213,0.103162077828,0.0151057401813,2.0,0.0650887573964,0.0415514173246,0.0578947368421
D1401,3,1,1,1,2,1,2.0,9.82585028281,3.0,3.0,0.0,0.077359296357,0.000755287009063,2.0,0.0,0.00378787878788,0.0
D2990,45,11,3,3.24574592267,2,15,2610.4,14.878461863,9.06666666667,6.4,0.00972446752977,0.0968051438753,0.011329305136,2.0,0.0609756097561,0.030488374706,0.047619047619
D2999,5,3,2,2,6,4,693.75,13.7493058495,5.25,9.5,0.00101410503706,0.0890996573781,0.00302114803625,2.0,0.166666666667,0.190190972222,0.166666666667
D1084,60,3,2,2,11,7,206.857142857,14.3080645242,3.71428571429,3.71428571429,0.00219007335996,0.075601859927,0.00528700906344,1.57142857143,0.166666666667,0.0748307040442,0.047619047619
D1085,3,1,2,2,6,2,5.0,9.4369578821,1.0,6.0,1.83273748335e-08,0.0749341044287,0.00151057401813,2.0,1.0,0.0168067226891,1.0
D1088,149,5,3,3.24574592267,6,14,9048.0,14.0550181142,1.07142857143,3.57142857143,0.0064254049352,0.0897172839909,0.0105740181269,1.5,0.142857142857,0.0462472745928,0.010989010989
D1089,56,5,2,2,8,7,7553.28571429,15.8648871443,58.8571428571,10.7142857143,0.00295955842584,0.0849637955476,0.00528700906344,1.71428571429,0.0,0.052938045561,0.0
D2060,157,12,3,3.24574592267,11,24,857.083333333,15.7748528759,14.625,5.75,0.0098603632224,0.0927587026582,0.0181268882175,2.20833333333,0.155477031802,0.0542753464754,0.108695652174
D2062,2,1,1,1,0,1,8.0,14.5076332139,0,20.0,0.0,0.0742405188713,0.000755287009063,2.0,0.0,0.0555555555556,0.0
D1538,30,0,1,1,11,3,3.0,13.210098881,8.66666666667,3.33333333333,1.09964249001e-07,0.582886857863,0.00226586102719,1.0,0.0,0.0,0.0
D1532,3,5,1,1,4,2,119.5,12.5113416572,2.5,2.5,0.00343660270977,0.09060585659,0.00151057401813,3.5,0.0,0.134111153407,0.0
D1530,6,3,2,2,2,2,62.5,13.7076942515,14.5,5.5,0.000441285259552,0.0847693450629,0.00151057401813,2.5,0.0,0.0162054720878,0.0
D1537,41,4,2,2,6,9,375.0,14.5421270616,4.11111111111,8.44444444444,0.00440732774912,0.0884973520019,0.00679758308157,1.55555555556,0.111111111111,0.0373640916232,0.0277777777778
D1626,236,2,2,2,8,31,73.8387096774,12.3482282146,1.51612903226,4.06451612903,0.0167124638867,0.0780644907652,0.023413897281,1.06451612903,0.0,0.0186728395062,0.0
D1624,10,2,2,2,0,2,20.0,13.3220442195,1.5,8.0,0.000654974766898,0.0688537138008,0.00151057401813,2.0,0.0,0.154761904762,0.0
D1625,2,1,1,1,4,1,0.0,12.1518540239,0,2.0,0.0,0.0766035626429,0.000755287009063,2.0,0.0,0.0181818181818,0.0
D1628,2,1,1,1,0,1,110.0,8.6166764699,1.0,1.0,0.0,0.0780163655226,0.000755287009063,2.0,0.0,0.0192307692308,0.0
D775,41,13,3,3.24574592267,2,12,2977.25,16.1483534807,10.0833333333,10.5,0.00232178788324,0.099031468591,0.00906344410876,3.25,0.188405797101,0.0339411152781,0.469696969697
D2128,51,2,1,1,14,8,1047.875,13.8714596784,3.375,5.625,0.00458254014861,0.0650769734606,0.00604229607251,1.25,0.0,0.107954545455,0.0
D271,69,6,3,3.24574592267,4,43,19.0697674419,12.6051487829,0.511627906977,12.8604651163,0.0071210749555,0.0951552629821,0.0324773413897,2.6511627907,0.829325058185,0.0297813897213,0.820598006645
D274,4,2,2,2,0,2,94.5,13.0545919026,1.5,1.5,0.000286420213898,0.0740161762584,0.00151057401813,2.5,1.0,0.321428571429,1.0
D3541,1,4,1,1,0,1,515.0,11.3990958542,2.0,7.0,0.0,0.0931874998683,0.000755287009063,5.0,0.0,0.0920694716243,0.0
D3540,6,2,2,2,4,2,166.0,12.5022584585,3.0,2.0,0.000709765766488,0.0790272802834,0.00151057401813,2.0,0.0,0.0905797101449,0.0
D95,35,2,1,1,4,7,79.7142857143,14.5896518396,1.28571428571,2.85714285714,0.00343715253102,0.0888355760288,0.00528700906344,1.28571428571,0.0,0.01331738437,0.0
D96,68,2,1,1,4,5,2130.2,16.9367456285,45.8,8.8,0.00229158163968,0.0776784941357,0.00377643504532,1.4,0.0,0.0606382978723,0.0
D91,15,1,2,2,0,3,39.3333333333,13.7496274889,4.66666666667,4.0,5.49821245004e-08,0.0711861698004,0.00226586102719,2.0,1.0,0.2,1.0
D92,233,18,2,2,4,43,1809.02325581,15.4722238799,5.67441860465,7.41860465116,0.0261614328838,0.103614903251,0.0324773413897,1.62790697674,0.0542168674699,0.0216423868205,0.0199335548173
D93,6,1,1,1,0,1,11.0,15.7169121636,4.0,9.0,0.0,0.189044386334,0.000755287009063,2.0,0.0,0.0344827586207,0.0
D3014,2,0,1,1,14,1,11291.0,12.1265693757,10.0,8.0,0.0,0.582886857863,0.000755287009063,1.0,0.0,0.0,0.0
D3549,10,1,2,2,2,2,30.0,16.436960643,3.0,2.0,1.83273748335e-08,0.0844315810348,0.00151057401813,2.0,1.0,0.0093896713615,1.0
D3548,108,5,2,2,4,15,1850.73333333,14.6696898583,2.86666666667,7.46666666667,0.00650558728291,0.091953651853,0.011329305136,1.4,0.0714285714286,0.0248700040241,0.00952380952381
D478,2,1,1,1,11,1,1046.0,12.2821351349,8.0,1.0,0.0,0.0719222606886,0.000755287009063,2.0,0.0,0.166666666667,0.0
D3363,4,0,1,1,14,1,0.0,14.7580111898,0,1.0,0.0,0.582886857863,0.000755287009063,1.0,0.0,0.0,0.0
D3362,111,1,1,1,11,11,361.818181818,13.2884360576,13.1818181818,5.81818181818,0.00572785445671,0.068117635254,0.0083081570997,1.09090909091,0.0,0.0769230769231,0.0
D3364,26,1,2,2,4,3,49.0,14.428788613,3.66666666667,8.0,5.49821245004e-08,0.196838755666,0.00226586102719,2.0,1.0,0.0238095238095,1.0
D3369,4,2,2,2,4,2,46.5,13.4964059276,1.5,12.5,1.2218249889e-08,0.0797479988982,0.00151057401813,3.0,1.0,0.017576142132,1.0
D470,3,2,2,2,0,2,0.0,12.6138118326,1.0,2.0,2.4436499778e-08,0.076865930168,0.00151057401813,2.5,1.0,0.0917366946779,1.0
D2015,41,18,5,5.45591397849,4,37,95.8648648649,12.1839051024,0.432432432432,1.59459459459,0.000266296239328,0.102743306144,0.0279456193353,3.54054054054,0.472684085511,0.0225588332005,0.965465465465
D909,4,1,1,1,0,1,38.0,11.5452280723,1.0,3.0,0.0,0.0762382221804,0.000755287009063,2.0,0.0,0.0149253731343,0.0
D1504,62,1,2,2,4,7,25.8571428571,15.3694104506,1.42857142857,4.14285714286,0.0028644037401,0.0762241911536,0.00528700906344,1.28571428571,1.0,0.0253164556962,0.047619047619
D3019,4,2,2,2,0,2,2.0,10.8498903316,0.5,4.0,4.02495514271e-05,0.0798906407789,0.00151057401813,2.5,1.0,0.0283446712018,1.0
D900,456,22,3,3.24574592267,8,135,271.592592593,13.1362238534,1.42962962963,4.48148148148,0.144241984441,0.11119407598,0.101963746224,1.58518518519,0.152861445783,0.00952157680529,0.0424543946932
D673,5,4,1,1,11,1,170.0,13.5474167107,1.0,4.0,0.0,0.0927738139381,0.000755287009063,5.0,0.0,0.0550484655768,0.0
D904,13,6,2,2,2,6,22.1666666667,16.2104765294,21.3333333333,1.33333333333,0.0038302589406,0.0851973609803,0.00453172205438,2.66666666667,0.214285714286,0.143411720597,0.333333333333
D907,235,32,4,4.3826458037,2,119,2095.65546218,16.0703048737,8.05882352941,9.50420168067,0.0405706999549,0.10375885217,0.0898791540785,3.00840336134,0.271063576946,0.0465514525699,0.427716849452
D906,2,0,1,1,13,1,606.0,11.0853834453,3.0,1.0,0.0,0.582886857863,0.000755287009063,1.0,0.0,0.0,0.0
D496,2,0,1,1,8,1,12.0,12.5635372776,4.0,14.0,0.0,0.582886857863,0.000755287009063,1.0,0.0,0.0,0.0
D494,96,0,1,1,11,12,673.333333333,12.6266682635,2.58333333333,5.83333333333,2.41921347802e-06,0.582886857863,0.00906344410876,1.0,0.0,0.0,0.0
D491,30,5,2,2,14,21,40.7619047619,12.2437693041,2.61904761905,3.38095238095,0.0125949734579,0.0872148798947,0.0158610271903,1.2380952381,0.0,0.0308367240771,0.0
D490,16,2,2,2,0,4,8.75,10.2443519153,2.0,2.5,1.67810522079e-05,0.0765790977116,0.00302114803625,2.0,0.5,0.0239385227775,0.5
D3103,64,17,3,3.24574592267,0,22,3825.18181818,14.7379616395,5.09090909091,7.09090909091,0.0148054362687,0.103353985505,0.0166163141994,3.09090909091,0.176470588235,0.0311322004345,0.402597402597
D3104,3,1,2,2,0,3,11.6666666667,13.8752051788,0.666666666667,10.0,5.49821245004e-08,0.084177297237,0.00226586102719,2.0,1.0,0.00917431192661,1.0
D499,2,7,2,2,4,2,219.0,14.8341080275,5.5,10.0,0.000236853539366,0.0860697438423,0.00151057401813,4.5,0.0,0.0988559212243,0.0
D2765,29,6,3,3.24574592267,2,10,31.8,14.1881942454,4.0,9.6,0.00525837690388,0.0966285670879,0.00755287009063,2.4,0.242857142857,0.0238937037209,0.377777777778
D2560,4,2,1,1,2,1,0.0,9.97859502502,9.0,4.0,0.0,0.0882351147727,0.000755287009063,3.0,0.0,0.0240384615385,0.0
D2562,5,1,1,1,0,1,2.0,15.9913346588,2.0,10.0,0.0,0.0749328719397,0.000755287009063,2.0,0.0,0.00840336134454,0.0
D2563,84,22,3,3.24574592267,8,55,130.327272727,14.7232993231,3.70909090909,7.09090909091,0.0224200087889,0.101398702004,0.0415407854985,2.63636363636,0.232488822653,0.0474321107451,0.353535353535
D2568,112,3,2,2,2,53,88.1698113208,13.1310114222,1.24528301887,6.28301886792,0.00429572563712,0.090332785047,0.0400302114804,1.98113207547,0.92169146437,0.0594612824531,0.854136429608
D2569,33,12,3,3.24574592267,13,12,13296.1666667,15.0232252776,3.83333333333,7.5,0.00584876035856,0.0980468230762,0.00906344410876,2.0,0.0,0.0336860845505,0.0
D877,22,1,2,2,2,3,101.333333333,10.637248706,2.33333333333,4.33333333333,5.49821245004e-08,0.0710462952212,0.00226586102719,2.0,1.0,0.12,1.0
D873,31,3,1,1,4,11,33.9090909091,13.7157637509,1.36363636364,4.09090909091,0.0063004016465,0.0907375904929,0.0083081570997,1.27272727273,0.0,0.0580808080808,0.0
D3568,1,1,1,1,6,1,30.0,12.9874115479,1.0,2.0,0.0,0.0713534069611,0.000755287009063,2.0,0.0,0.0357142857143,0.0
D3565,15,3,2,2,0,3,109.0,12.4473245793,2.0,1.66666666667,0.000634313450003,0.09049247554,0.00226586102719,2.0,0.0,0.0170189701897,0.0
D878,44,0,1,1,14,7,258.142857143,15.5675056082,4.14285714286,8.85714285714,7.69749743006e-07,0.582886857863,0.00528700906344,1.0,0.0,0.0,0.0
D3560,2,1,1,1,4,1,135.0,12.6638708406,1.0,5.0,0.0,0.0767054530939,0.000755287009063,2.0,0.0,0.027027027027,0.0
D2968,4,1,1,1,6,1,7.0,14.2659592292,1.0,5.0,0.0,0.065760817579,0.000755287009063,2.0,0.0,0.0416666666667,0.0
D3614,57,23,3,3.24574592267,6,28,556.5,18.1358450591,4.35714285714,8.25,0.0160503126533,0.1038250611,0.0211480362538,2.35714285714,0.0322580645161,0.0303015083775,0.047619047619
D2749,3,2,2,2,0,3,0.0,9.70909341451,0,3.0,1.42724933382e-05,0.0758776136881,0.00226586102719,2.0,0.333333333333,0.0245098039216,0.333333333333
D2219,8,0,1,1,6,3,7.66666666667,11.886544379,0.333333333333,4.66666666667,1.09964249001e-07,0.582886857863,0.00226586102719,1.0,0.0,0.0,0.0
D2216,6,1,1,1,0,1,3.0,12.3141105737,2.0,8.0,0.0,0.0732027071319,0.000755287009063,2.0,0.0,0.00943396226415,0.0
D2217,3,2,1,1,2,1,15.0,10.8749291289,2.0,3.0,0.0,0.0848656684809,0.000755287009063,3.0,0.0,0.0207598212185,0.0
D2214,5,1,1,1,11,1,580.0,14.7888199828,14.0,10.0,0.0,0.388591238575,0.000755287009063,2.0,0.0,1.0,0.0
D2212,3,2,1,1,11,1,1041.0,16.0527145349,52.0,20.0,0.0,0.0737012647587,0.000755287009063,3.0,0.0,0.0590909090909,0.0
D2741,11,3,2,2,0,3,1.66666666667,14.6148513571,6.66666666667,2.33333333333,0.000271544413685,0.0853825795768,0.00226586102719,2.0,0.0,0.0354808590103,0.0
D2210,3,7,2,2,0,2,579.5,17.6831757837,13.5,26.0,1.12662321291e-05,0.0884732916662,0.00151057401813,5.0,0.1,0.0877243236145,1.0
D2743,93,7,2,2,8,8,45095.625,13.9122448369,75.875,6.5,0.00263624727725,0.0851830241583,0.00604229607251,2.0,0.05,0.0812768801899,0.0357142857143
D3580,14,1,1,1,8,2,20.5,13.171172589,4.0,5.5,0.000572950392044,0.0835000033185,0.00151057401813,1.5,0.0,0.0030487804878,0.0
D3582,4,1,1,1,0,1,14.0,12.2117862915,1.0,1.0,0.0,0.0649943460548,0.000755287009063,2.0,0.0,0.04,0.0
D3589,22,2,2,2,0,6,1.83333333333,12.6459064369,1.16666666667,10.3333333333,0.000405436939952,0.0873402799175,0.00453172205438,2.0,0.666666666667,0.0308517773307,0.666666666667
D2692,74,8,3,3.24574592267,2,19,230.421052632,14.3789305294,6.0,8.36842105263,0.00171915676715,0.0891973467198,0.0143504531722,2.89473684211,0.611721611722,0.0772914071507,0.748538011696
D2691,16,2,2,2,0,2,0.0,16.0885530336,0,11.5,2.54834459142e-06,0.0795794455983,0.00151057401813,2.5,1.0,0.011320754717,1.0
D2696,19,1,1,1,6,3,21280.0,11.6888544103,10.0,7.33333333333,1.83273748335e-07,0.466309486291,0.00226586102719,1.33333333333,0.0,0.333333333333,0.0
D2694,24,1,1,1,11,7,3475.0,13.92581516,2.0,6.85714285714,0.00343715253102,0.0829104020284,0.00528700906344,1.14285714286,0.0,0.00558659217877,0.0
